"country","year","Party","Seats","Banzhaf Power Index","perc of seats","Shapley-Shubik Power Index"
"Trinidad_and_Tobago","1995","National Alliance for Reconstruction [NAR]",2,0.333333333333,0.0555555555556,0.333333333333
"Trinidad_and_Tobago","1995","United National Congress [UNC]",17,0.333333333333,0.472222222222,0.333333333333
"Trinidad_and_Tobago","1995","Peoples National Movement [PNM]",17,0.333333333333,0.472222222222,0.333333333333
"Trinidad_and_Tobago","2000","Peoples National Movement [PNM]",16,0,0.444444444444,0
"Trinidad_and_Tobago","2000","National Alliance for Reconstruction [NAR]",1,0,0.0277777777778,0
"Trinidad_and_Tobago","2000","United National Congress [UNC]",19,1,0.527777777778,1
"Trinidad_and_Tobago","2001","United National Congress [UNC]",18,0.5,0.5,0.5
"Trinidad_and_Tobago","2001","Peoples National Movement [PNM]",18,0.5,0.5,0.5
"Trinidad_and_Tobago","2002","United National Congress [UNC]",16,0,0.444444444444,0
"Trinidad_and_Tobago","2002","Peoples National Movement [PNM]",20,1,0.555555555556,1
"Turkey","1999","Motherland Party (Anavatan Partisi) [ANAP]",86,0.2,0.156363636364,0.2
"Turkey","1999","Independents (Bagimsizlar)",3,0,0.00545454545455,0
"Turkey","1999","Fazilet Partisi [FP])",111,0.2,0.201818181818,0.2
"Turkey","1999","Nationalist Movement Party (Milliyetci Hareket Partisi) [MHP]",129,0.2,0.234545454545,0.2
"Turkey","1999","Democratic Left Party (Demokratik Sol Parti) [DSP]",136,0.2,0.247272727273,0.2
"Turkey","1999","True Path Party (Dogru Yol Partisi) [DYP]",85,0.2,0.154545454545,0.2
"Turkey","2002","Republican Peoples Party (Cumhuriyetci Halk Partisi) [CHP])",178,0,0.323636363636,0
"Turkey","2002","Independents (Bagimsizlar)",9,0,0.0163636363636,0
"Turkey","2002","Justice and Development Party (Adalet ve Kalkinma Partisi) [AKP]",363,1,0.66,1
"United_Kingdom","1945","Liberal",11,0,0.0179153094463,0
"United_Kingdom","1945","Independent Labour",1,0,0.00162866449511,0
"United_Kingdom","1945","Independent Nationalist",1,0,0.00162866449511,0
"United_Kingdom","1945","Independent Ulster Unionist",1,0,0.00162866449511,0
"United_Kingdom","1945","Irish Nationalist",1,0,0.00162866449511,0
"United_Kingdom","1945","Labour Independent",1,0,0.00162866449511,0
"United_Kingdom","1945","National",1,0,0.00162866449511,0
"United_Kingdom","1945","Common Wealth",1,0,0.00162866449511,0
"United_Kingdom","1945","Independent Conservative",2,0,0.00325732899023,0
"United_Kingdom","1945","Communist",2,0,0.00325732899023,0
"United_Kingdom","1945","Independent Labour Party",3,0,0.00488599348534,0
"United_Kingdom","1945","Independent",6,0,0.00977198697068,0
"United_Kingdom","1945","Ulster Unionist",7,0,0.0114006514658,0
"United_Kingdom","1945","Liberal National",13,0,0.0211726384365,0
"United_Kingdom","1945","Conservative",181,0,0.294788273616,0
"United_Kingdom","1945","Labour",382,1,0.622149837134,1
"United_Kingdom","1950","Labour",314,1,0.505636070853,1
"United_Kingdom","1950","Liberal",9,0,0.0144927536232,0
"United_Kingdom","1950","National Liberal & Conservative",7,0,0.0112721417069,0
"United_Kingdom","1950","Speaker",1,0,0.00161030595813,0
"United_Kingdom","1950","Ulster Unionist",8,0,0.0128824476651,0
"United_Kingdom","1950","Conservative and Liberal",2,0,0.00322061191626,0
"United_Kingdom","1950","Conservative",270,0,0.434782608696,0
"United_Kingdom","1950","Conservative and National Liberal",4,0,0.00644122383253,0
"United_Kingdom","1950","Lib and Conservative",2,0,0.00322061191626,0
"United_Kingdom","1950","National Liberal",2,0,0.00322061191626,0
"United_Kingdom","1950","Irish Nationalist",2,0,0.00322061191626,0
"United_Kingdom","1951","Anti-Partition",1,0.0184310018904,0.00161290322581,0.0145021645022
"United_Kingdom","1951","Irish Republican",1,0.0184310018904,0.00161290322581,0.0145021645022
"United_Kingdom","1951","Irish Labour",1,0.0184310018904,0.00161290322581,0.0145021645022
"United_Kingdom","1951","Lib and Conservative",7,0.0968809073724,0.0112903225806,0.0847041847042
"United_Kingdom","1951","National Liberal & Conservative",7,0.0968809073724,0.0112903225806,0.0847041847042
"United_Kingdom","1951","Labour",293,0.260396975425,0.472580645161,0.294805194805
"United_Kingdom","1951","Conservative",292,0.223534971645,0.470967741935,0.264502164502
"United_Kingdom","1951","Ulster Unionist",7,0.0968809073724,0.0112903225806,0.0847041847042
"United_Kingdom","1951","Liberal",6,0.0723062381853,0.00967741935484,0.0645021645022
"United_Kingdom","1951","Conservative and National Liberal",2,0.0396975425331,0.00322580645161,0.0320346320346
"United_Kingdom","1951","Conservative and Liberal",2,0.0396975425331,0.00322580645161,0.0320346320346
"United_Kingdom","1951","National Liberal",1,0.0184310018904,0.00161290322581,0.0145021645022
"United_Kingdom","1955","National Liberal & Conservative",6,0.00378787878788,0.00955414012739,0.0222222222222
"United_Kingdom","1955","Ulster Unionist",10,0.00378787878788,0.015923566879,0.0222222222222
"United_Kingdom","1955","Labour",276,0.00378787878788,0.43949044586,0.0222222222222
"United_Kingdom","1955","Conservative",313,0.965909090909,0.498407643312,0.8
"United_Kingdom","1955","Sinn Fein",2,0.00378787878788,0.0031847133758,0.0222222222222
"United_Kingdom","1955","Conservative and National Liberal",3,0.00378787878788,0.00477707006369,0.0222222222222
"United_Kingdom","1955","Liberal",6,0.00378787878788,0.00955414012739,0.0222222222222
"United_Kingdom","1955","Conservative and Liberal",3,0.00378787878788,0.00477707006369,0.0222222222222
"United_Kingdom","1955","National Liberal",2,0.00378787878788,0.0031847133758,0.0222222222222
"United_Kingdom","1955","Lib and Conservative",7,0.00378787878788,0.0111464968153,0.0222222222222
"United_Kingdom","1959","Liberal",6,0,0.00955414012739,0
"United_Kingdom","1959","Independent",1,0,0.0015923566879,0
"United_Kingdom","1959","Independent Ulster Unionist",1,0,0.0015923566879,0
"United_Kingdom","1959","National Liberal",1,0,0.0015923566879,0
"United_Kingdom","1959","Conservative and Liberal",2,0,0.0031847133758,0
"United_Kingdom","1959","National Liberal & Conservative",4,0,0.00636942675159,0
"United_Kingdom","1959","Lib and Conservative",6,0,0.00955414012739,0
"United_Kingdom","1959","Conservative and National Liberal",6,0,0.00955414012739,0
"United_Kingdom","1959","Ulster Unionist",11,0,0.0175159235669,0
"United_Kingdom","1959","Labour",257,0,0.40923566879,0
"United_Kingdom","1959","Conservative",333,1,0.53025477707,1
"United_Kingdom","1964","Conservative and National Liberal",4,0,0.00636942675159,0
"United_Kingdom","1964","National Liberal & Conservative",2,0,0.0031847133758,0
"United_Kingdom","1964","Speaker",1,0,0.0015923566879,0
"United_Kingdom","1964","Ulster Unionist",12,0,0.0191082802548,0
"United_Kingdom","1964","Liberal",9,0,0.0143312101911,0
"United_Kingdom","1964","Conservative",284,0,0.452229299363,0
"United_Kingdom","1964","Labour",316,1,0.503184713376,1
"United_Kingdom","1966","Conservative and National Liberal",2,0,0.0031847133758,0
"United_Kingdom","1966","Conservative",238,0,0.37898089172,0
"United_Kingdom","1966","Labour",362,1,0.576433121019,1
"United_Kingdom","1966","Speaker",1,0,0.0015923566879,0
"United_Kingdom","1966","National Liberal & Conservative",1,0,0.0015923566879,0
"United_Kingdom","1966","Republican Labour",1,0,0.0015923566879,0
"United_Kingdom","1966","Liberal",12,0,0.0191082802548,0
"United_Kingdom","1966","Ulster Unionist",11,0,0.0175159235669,0
"United_Kingdom","1970","Unity",1,0,0.0015923566879,0
"United_Kingdom","1970","Protestant Unionist",1,0,0.0015923566879,0
"United_Kingdom","1970","Scottish Nationalist",1,0,0.0015923566879,0
"United_Kingdom","1970","Speaker",1,0,0.0015923566879,0
"United_Kingdom","1970","Ulster Unionist",8,0,0.0127388535032,0
"United_Kingdom","1970","Labour",286,0,0.455414012739,0
"United_Kingdom","1970","Independent Labour",1,0,0.0015923566879,0
"United_Kingdom","1970","Independent Unity",1,0,0.0015923566879,0
"United_Kingdom","1970","Republican Labour",1,0,0.0015923566879,0
"United_Kingdom","1970","Liberal",6,0,0.00955414012739,0
"United_Kingdom","1970","Conservative",321,1,0.511146496815,1
"United_Kingdom","1979","Ulster Unionist",1,0,0.00157728706625,0
"United_Kingdom","1979","Speaker",1,0,0.00157728706625,0
"United_Kingdom","1979","SDLP",1,0,0.00157728706625,0
"United_Kingdom","1979","Independent",1,0,0.00157728706625,0
"United_Kingdom","1979","Democratic Unionist",3,0,0.00473186119874,0
"United_Kingdom","1979","SNP",2,0,0.00315457413249,0
"United_Kingdom","1979","Official Unionist",5,0,0.00788643533123,0
"United_Kingdom","1979","Liberal",11,0,0.0173501577287,0
"United_Kingdom","1979","Labour Co-op",16,0,0.0252365930599,0
"United_Kingdom","1979","Labour",252,0,0.397476340694,0
"United_Kingdom","1979","Conservative",338,1,0.533123028391,1
"United_Kingdom","1979","Plaid Cymru",2,0,0.00315457413249,0
"United_Kingdom","1979","United Ulster Unionist",1,0,0.00157728706625,0
"United_Kingdom","1983","Social Democratic",6,0,0.00923076923077,0
"United_Kingdom","1983","Social Democratic and Labour",1,0,0.00153846153846,0
"United_Kingdom","1983","Ulster PoPular Unionist",1,0,0.00153846153846,0
"United_Kingdom","1983","Plaid Cymru",2,0,0.00307692307692,0
"United_Kingdom","1983","Scottish National",2,0,0.00307692307692,0
"United_Kingdom","1983","Democratic Unionist",3,0,0.00461538461538,0
"United_Kingdom","1983","Labour Co-op",5,0,0.00769230769231,0
"United_Kingdom","1983","Sinn Fein",1,0,0.00153846153846,0
"United_Kingdom","1983","Liberal",17,0,0.0261538461538,0
"United_Kingdom","1983","Labour",204,0,0.313846153846,0
"United_Kingdom","1983","Conservative",397,1,0.610769230769,1
"United_Kingdom","1983","Ulster Unionist",11,0,0.0169230769231,0
"United_Kingdom","1987","Social Democratic and Labour",3,0,0.00461538461538,0
"United_Kingdom","1987","Labour/Co-operative",6,0,0.00923076923077,0
"United_Kingdom","1987","Conservative",376,1,0.578461538462,1
"United_Kingdom","1987","Social Democratic",5,0,0.00769230769231,0
"United_Kingdom","1987","Ulster Unionist",9,0,0.0138461538462,0
"United_Kingdom","1987","Liberal",17,0,0.0261538461538,0
"United_Kingdom","1987","Labour",222,0,0.341538461538,0
"United_Kingdom","1987","Plaid Cymru",3,0,0.00461538461538,0
"United_Kingdom","1987","Ulster PoPular Unionist",1,0,0.00153846153846,0
"United_Kingdom","1987","Sinn Fein",1,0,0.00153846153846,0
"United_Kingdom","1987","Independent Labour",1,0,0.00153846153846,0
"United_Kingdom","1987","Democratic Unionist",3,0,0.00461538461538,0
"United_Kingdom","1987","Scottish National",3,0,0.00461538461538,0
"United_Kingdom","1997","Democratic Unionist",2,0,0.00303490136571,0
"United_Kingdom","1997","Independent",1,0,0.00151745068285,0
"United_Kingdom","1997","The Speaker",1,0,0.00151745068285,0
"United_Kingdom","1997","United Kingdom Unionist",1,0,0.00151745068285,0
"United_Kingdom","1997","Sinn Fein",2,0,0.00303490136571,0
"United_Kingdom","1997","Social Democratic and Labour",3,0,0.00455235204856,0
"United_Kingdom","1997","Plaid Cymru",4,0,0.00606980273141,0
"United_Kingdom","1997","Scottish National",6,0,0.00910470409712,0
"United_Kingdom","1997","Ulster Unionist",10,0,0.0151745068285,0
"United_Kingdom","1997","Labour Co-op",26,0,0.0394537177542,0
"United_Kingdom","1997","Liberal Democrat",46,0,0.0698027314112,0
"United_Kingdom","1997","Conservative",165,0,0.250379362671,0
"United_Kingdom","1997","Labour",392,1,0.594840667678,1
"United_Kingdom","2001","Scottish National",5,0,0.00758725341426,0
"United_Kingdom","2001","Labour",385,1,0.584218512898,1
"United_Kingdom","2001","Conservative",166,0,0.251896813354,0
"United_Kingdom","2001","Liberal Democrat",52,0,0.0789074355083,0
"United_Kingdom","2001","Labour/Co-operative",27,0,0.040971168437,0
"United_Kingdom","2001","Ulster Unionist",6,0,0.00910470409712,0
"United_Kingdom","2001","Democratic Unionist",5,0,0.00758725341426,0
"United_Kingdom","2001","Kidderminster HosPital and Health Concern",1,0,0.00151745068285,0
"United_Kingdom","2001","The Speaker",1,0,0.00151745068285,0
"United_Kingdom","2001","Social Democratic and Labour",3,0,0.00455235204856,0
"United_Kingdom","2001","Plaid Cymru",4,0,0.00606980273141,0
"United_Kingdom","2001","Sinn Fein",4,0,0.00606980273141,0
"United_Kingdom","2005","Conservative",197,0,0.305426356589,0
"United_Kingdom","2005","Ulster Unionist",1,0,0.0015503875969,0
"United_Kingdom","2005","Speaker Seeking Re-Election",1,0,0.0015503875969,0
"United_Kingdom","2005","Respect",1,0,0.0015503875969,0
"United_Kingdom","2005","Independent Kidderminster Hospital and Health Concern",1,0,0.0015503875969,0
"United_Kingdom","2005","Independent",1,0,0.0015503875969,0
"United_Kingdom","2005","SDLP",3,0,0.0046511627907,0
"United_Kingdom","2005","Plaid Cymru",3,0,0.0046511627907,0
"United_Kingdom","2005","Sinn Fein",5,0,0.0077519379845,0
"United_Kingdom","2005","SNP",6,0,0.0093023255814,0
"United_Kingdom","2005","Democratic Unionist",9,0,0.0139534883721,0
"United_Kingdom","2005","LibDem",62,0,0.0961240310078,0
"United_Kingdom","2005","Labour",355,1,0.550387596899,1
"United_States","1986","Republican Party",171,0,0.406175771971,0
"United_States","1986","Democratic Party",250,1,0.593824228029,1
"United_States","1988","Democratic Party",249,1,0.594272076372,1
"United_States","1988","Republican Party",170,0,0.405727923628,0
"United_States","1990","Independent",1,0,0.00236406619385,0
"United_States","1990","Democratic Party",263,1,0.621749408983,1
"United_States","1990","Republican Party",159,0,0.375886524823,0
"United_States","1992","Democratic Party",255,1,0.593023255814,1
"United_States","1992","Republican Party",174,0,0.404651162791,0
"United_States","1992","Independent",1,0,0.00232558139535,0
"United_States","1994","Democratic Party",200,0,0.473933649289,0
"United_States","1994","Republican Party",221,1,0.523696682464,1
"United_States","1994","Independent",1,0,0.00236966824645,0
"United_States","1996","Independent",2,0,0.004662004662,0
"United_States","1996","Republican Party",219,1,0.51048951049,1
"United_States","1996","Democratic Party",208,0,0.484848484848,0
"United_States","1998","Democrat Nonpartisan League",1,0,0.0024154589372,0
"United_States","1998","Independent",1,0,0.0024154589372,0
"United_States","1998","Republican Party",208,1,0.502415458937,1
"United_States","1998","Democratic Party",204,0,0.492753623188,0
"United_States","2000","Democratic Party",211,0,0.487297921478,0
"United_States","2000","Democrat Nonpartisan League",1,0,0.00230946882217,0
"United_States","2000","Independent",2,0,0.00461893764434,0
"United_States","2000","Republican Party",219,1,0.505773672055,1
"Venezuela","1958","Democratic Republican Union",34,0,0.255639097744,0
"Venezuela","1958","Venezuelan Communist Party",7,0,0.0526315789474,0
"Venezuela","1958","Democratic Action",73,1,0.548872180451,1
"Venezuela","1958","Committee of Independent Electoral Political Organization",19,0,0.142857142857,0
"Venezuela","1963","Popular Democratic Front",16,0.0291262135922,0.0898876404494,0.0261904761905
"Venezuela","1963","Others",2,0.0291262135922,0.0112359550562,0.0261904761905
"Venezuela","1963","Democratic Action",66,0.456310679612,0.370786516854,0.459523809524
"Venezuela","1963","Committee of Independent Electoral Political Organization",38,0.165048543689,0.213483146067,0.17619047619
"Venezuela","1963","Independents for the Democratic Front",22,0.126213592233,0.123595505618,0.109523809524
"Venezuela","1963","Democratic Republican Union",29,0.165048543689,0.162921348315,0.17619047619
"Venezuela","1963","Opposition Democratic Action",5,0.0291262135922,0.0280898876404,0.0261904761905
"Venezuela","1968","Others",15,0.0819672131148,0.0721153846154,0.0714285714286
"Venezuela","1968","Democratic Action",62,0.27868852459,0.298076923077,0.304761904762
"Venezuela","1968","Committee of Independent Electoral Political Organization",58,0.245901639344,0.278846153846,0.271428571429
"Venezuela","1968","Peoples Electoral Movement",24,0.114754098361,0.115384615385,0.104761904762
